,event_id,event_name,start_datetime,end_datetime,event_agency,event_type,event_borough,event_location,event_street_side,street_closure_type,community_board,police_precinct,long,lat
3369,430324,SCA Inwood Trail Crew,2018-08-16T09:00:00+00:00,2018-08-16T16:00:00+00:00,Parks Department,Special Event,Manhattan,Inwood Hill Park: Inwood Hill Trails,,,12,34,-73.9255549,40.8722007
3370,430324,SCA Inwood Trail Crew,2018-08-17T09:00:00+00:00,2018-08-17T16:00:00+00:00,Parks Department,Special Event,Manhattan,Inwood Hill Park: Inwood Hill Trails,,,12,34,-73.9255549,40.8722007
3371,430341,Barbecue,2018-08-11T14:00:00+00:00,2018-08-11T22:00:00+00:00,Parks Department,Special Event,Queens,Highland Park: BBQ Blue,,,5,104,-87.8001175,42.1843324
3372,430350,National Health Center Week,2018-08-15T09:00:00+00:00,2018-08-15T17:00:00+00:00,Parks Department,Special Event,Bronx,Goble Playground: Whole Park - No BBQ,,,4,44,-73.9169685,40.84387419999999
3373,430364,Party,2018-08-18T12:00:00+00:00,2018-08-18T17:00:00+00:00,Parks Department,Special Event,Queens,Flushing Meadows Corona Park: Meadow Lake East - BBQ area Orange,,,81,110,-73.840785,40.73971359999999
3374,430365,SPECIAL EVENT,2018-09-01T12:00:00+00:00,2018-09-01T19:00:00+00:00,Parks Department,Special Event,Staten Island,Stapleton Playground: Stapleton Playground,,,1,120,-74.07967839999999,40.6233562
3375,430369,Yoga on Myrtle,2018-08-13T07:00:00+00:00,2018-08-13T08:00:00+00:00,Street Activity Permit Office,Plaza Event,Brooklyn,Myrtle Avenue Plaza: Myrtle Avenue Plaza MYRTLE AVENUE between GRAND AVENUE and EMERSON PLACE,Full,Pedestrian Plaza,2,88,-73.9623828,40.6936988
3376,430370,Church Picnic,2018-08-19T11:00:00+00:00,2018-08-19T17:00:00+00:00,Parks Department,Special Event,Brooklyn,Prospect Park: Picnic House North,,,55,78,-73.971575,40.6655603
3377,430374,Yoga With Sacred Brooklyn,2018-08-13T07:00:00+00:00,2018-08-13T08:00:00+00:00,Street Activity Permit Office,Plaza Event,Brooklyn,Brooklyn Plaza: Brooklyn Plaza JAY STREET between HIGH STREET and MANHATTAN BRIDGE,Full,Pedestrian Plaza,2,84,-73.989798,40.7043235
3378,430375,Yoga Move with Grace,2018-08-13T07:00:00+00:00,2018-08-13T08:00:00+00:00,Street Activity Permit Office,Plaza Event,Brooklyn,Myrtle Avenue Plaza: Myrtle Avenue Plaza MYRTLE AVENUE between GRAND AVENUE and EMERSON PLACE,Full,Pedestrian Plaza,2,88,-73.9623828,40.6936988
3379,430383,Demi birthday,2018-08-11T12:00:00+00:00,2018-08-11T18:00:00+00:00,Parks Department,Special Event,Staten Island,Franklin D Roosevelt Boardwalk and Beach: BBQ Area 4 Midland,,,95,122,-74.0731462,40.58158
3380,430389,Party,2018-08-19T14:00:00+00:00,2018-08-19T18:00:00+00:00,Parks Department,Special Event,Manhattan,Central Park: Great Hill Oval,,,64,22,-73.9590206,40.7972678
3381,430395,Celebration,2018-08-12T15:00:00+00:00,2018-08-12T19:00:00+00:00,Parks Department,Special Event,Brooklyn,Lincoln Terrace / (Arthur S. Somers Park): Flag Pole Area,,,8,77,-73.92720530000001,40.6668637
3382,430398,Celebration,2018-08-26T10:00:00+00:00,2018-08-26T18:00:00+00:00,Parks Department,Special Event,Brooklyn,Manhattan Beach Park: Picnic Area 03,,,15,61,-73.94259509999999,40.5768226
3383,430399,field day,2018-08-18T11:00:00+00:00,2018-08-18T14:00:00+00:00,Parks Department,Special Event,Queens,Addabbo Park: Tudor Park (Joseph P. Addabbo),,,10,106,-73.8549547,40.6733678
3384,430405,Celebration,2018-08-16T18:00:00+00:00,2018-08-16T20:00:00+00:00,Parks Department,Special Event,Queens,Flushing Meadows Corona Park: Ederle Terrace,,,81,110,-73.8416755,40.7391267
3385,430406,Barbecue,2018-09-08T09:00:00+00:00,2018-09-08T19:00:00+00:00,Parks Department,Special Event,Bronx,Mill Pond Park: BBQ Area,,,4,44,-73.9318084,40.8217907
3386,430408,Celebration,2018-08-18T12:00:00+00:00,2018-08-18T14:00:00+00:00,Parks Department,Special Event,Brooklyn,Fort Greene Park: Washington Park Lawn,,,2,88,-73.974944,40.691396
3387,430414,Origin and Development of the Dominican Nation,2018-08-12T11:00:00+00:00,2018-08-12T16:00:00+00:00,Parks Department,Special Event,Manhattan,Inwood Hill Park: Emerson Playground,,,12,34,-73.9220167,40.8694083
3388,430417,Party,2018-08-11T12:00:00+00:00,2018-08-11T19:00:00+00:00,Parks Department,Special Event,Bronx,Soundview Park: Soundview Park,,,9,43,-73.8727799,40.8171401
3389,430419,Picnic,2018-08-11T14:00:00+00:00,2018-08-11T19:00:00+00:00,Parks Department,Special Event,Manhattan,Central Park: Great Hill North,,,64,22,-73.9590206,40.7972678
3390,430420,Everlasting Church Concert,2018-08-11T18:30:00+00:00,2018-08-11T19:00:00+00:00,Parks Department,Special Event,Bronx,Bronx Park: Bronx Park,,,"11, 12, 6, 7",48,-73.870666,40.8605932
3391,430421,Lustig Family Reunion,2018-09-09T16:00:00+00:00,2018-09-09T18:00:00+00:00,Parks Department,Special Event,Brooklyn,Prospect Park: Grand Army Plaza Picnic Area,,,55,78,-73.971575,40.6655603
3392,430423,Party,2018-09-08T10:00:00+00:00,2018-09-08T14:00:00+00:00,Parks Department,Special Event,Manhattan,Carl Schurz Park: Oval (Mayor's) Lawn,,,8,19,-73.9436973,40.7751302
3393,430424,Celebration of Life for Philip Ginsberg,2018-09-08T11:00:00+00:00,2018-09-08T19:00:00+00:00,Parks Department,Special Event,Brooklyn,Prospect Park: Tennis House South,,,55,78,-73.9702846,40.6512776
3394,430425,NYC Church of Christ Park Service,2018-09-02T10:00:00+00:00,2018-09-02T15:00:00+00:00,Parks Department,Special Event,Staten Island,Willowbrook Park: BBQ Area 6,,,2,122,-74.15811289999999,40.6005621
3395,430434,Miscellaneous,2018-08-26T13:00:00+00:00,2018-08-26T16:00:00+00:00,Parks Department,Special Event,Manhattan,Central Park: Great Hill North,,,64,22,-73.9590206,40.7972678
3396,430442,Memorial Picnic,2018-08-11T09:00:00+00:00,2018-08-11T19:00:00+00:00,Parks Department,Special Event,Brooklyn,Ocean Hill Playground (IS 55): Sitting Area,,,16,73,-73.9121505,40.6743633
3397,430443,A Film of A Talk By Bob Avakian: The Trump-Pence Regime Must Go In the Name of Humanity We Refuse to,2018-08-30T17:00:00+00:00,2018-08-30T20:00:00+00:00,Parks Department,Special Event,Manhattan,Marcus Garvey Park: Amphitheater,,,11,25,-73.9437629,40.8044257
3398,430450,Picnic,2018-09-06T13:00:00+00:00,2018-09-06T18:00:00+00:00,Parks Department,Special Event,Bronx,Van Cortlandt Park: Shandler Lower Picnic Area 1,,,26,50,-73.8829047,40.8914987
3399,430457,Miscellaneous,2018-09-01T12:00:00+00:00,2018-09-01T17:00:00+00:00,Parks Department,Special Event,Manhattan,Riverside Park: Lawn-145th Street East-RSP,,,9,30,-73.9723096,40.8012339
3400,430458,Jonathan's 10th Birthday,2018-08-25T10:00:00+00:00,2018-08-25T19:00:00+00:00,Parks Department,Special Event,Staten Island,Willowbrook Park: BBQ Area 1,,,2,122,-74.15811289999999,40.6005621
3401,430461,Party,2018-08-25T14:00:00+00:00,2018-08-25T18:00:00+00:00,Parks Department,Special Event,Queens,Juniper Valley Park: Picnic Area 04,,,5,104,-73.8796412,40.720497
3402,430472,Celebration,2018-08-11T09:00:00+00:00,2018-08-11T12:00:00+00:00,Parks Department,Special Event,Brooklyn,Monsignor McGolrick Park: Lawn at Monitor and Russell,,,1,94,-73.9433497,40.7244763
3403,430478,Back to School,2018-08-11T14:00:00+00:00,2018-08-11T19:00:00+00:00,Parks Department,Special Event,Bronx,Tremont Park: Tremont Park,,,6,48,-89.501611,40.53113099999999
3404,430481,Picnic,2018-08-18T11:00:00+00:00,2018-08-18T14:00:00+00:00,Parks Department,Special Event,Manhattan,Riverside Park: Lawn-74th St (South Lawn)-RSP,,,7,20,-73.9723096,40.8012339
3405,430482,Picnic,2018-09-08T10:00:00+00:00,2018-09-08T14:00:00+00:00,Parks Department,Special Event,Manhattan,Riverside Park: Lawn-74th St (South Lawn)-RSP,,,7,20,-73.9723096,40.8012339
3406,430499,Barbecue,2018-09-08T12:00:00+00:00,2018-09-08T19:00:00+00:00,Parks Department,Special Event,Queens,Forest Park: BBQ Area Purple,,,82,102,-73.84591019999999,40.7040764
3407,430502,Picnic,2018-08-18T11:00:00+00:00,2018-08-18T23:59:00+00:00,Parks Department,Special Event,Queens,Flushing Meadows Corona Park: Ederle Terrace - BBQ area Purple,,,81,110,-73.8416755,40.7391267
3408,430506,Picnic,2018-08-11T11:00:00+00:00,2018-08-11T18:00:00+00:00,Parks Department,Special Event,Brooklyn,Marine Park: Picnic Area- E. 31 St,,,18,63,-97.36647149999999,37.63567219999999
3409,430512,BV Family Reunion,2018-08-26T10:00:00+00:00,2018-08-26T19:00:00+00:00,Parks Department,Special Event,Brooklyn,Prospect Park: Grand Army Plaza Picnic Area,,,55,78,-73.971575,40.6655603
3410,430522,Picnic,2018-08-18T11:00:00+00:00,2018-08-18T16:00:00+00:00,Parks Department,Special Event,Manhattan,Central Park: Diana Ross Playground Lawn,,,64,22,-73.97097339999999,40.7822731
3411,430527,Ethan's birthday,2018-08-11T11:00:00+00:00,2018-08-11T14:00:00+00:00,Parks Department,Special Event,Bronx,Seton Park: Picnic Area,,,8,50,-79.3452358,43.7155502
3412,430541,Celebration,2018-09-07T16:00:00+00:00,2018-09-07T18:00:00+00:00,Parks Department,Special Event,Manhattan,Central Park: Cop Cot,,,64,22,-73.9765048,40.7669241
3413,430544,Picnic,2018-08-18T11:00:00+00:00,2018-08-18T16:00:00+00:00,Parks Department,Special Event,Manhattan,Carl Schurz Park: East 87th Street Lawn,,,8,19,-73.9436973,40.7751302
3414,430546,Celebration,2018-08-11T12:00:00+00:00,2018-08-11T16:00:00+00:00,Parks Department,Special Event,Brooklyn,Manhattan Beach Park: Picnic Area 02,,,15,61,-73.94259509999999,40.5768226
3415,430551,Dance with My Baby,2018-08-12T16:00:00+00:00,2018-08-12T17:30:00+00:00,Parks Department,Special Event,Brooklyn,Prospect Park: Tennis House South,,,55,78,-73.9702846,40.6512776
3416,430553,Slam Jam Girls Basketball,2018-08-11T10:00:00+00:00,2018-08-11T16:00:00+00:00,Parks Department,Special Event,Manhattan,"Col. Young Playground: Basketball-02 ,Col. Young Playground: Basketball-03",,,10,32,-73.9355258,40.8193351
3417,430553,Slam Jam Girls Basketball,2018-08-12T10:00:00+00:00,2018-08-12T16:00:00+00:00,Parks Department,Special Event,Manhattan,"Col. Young Playground: Basketball-02 ,Col. Young Playground: Basketball-03",,,10,32,-73.9355258,40.8193351
3418,430553,Slam Jam Girls Basketball,2018-08-18T10:00:00+00:00,2018-08-18T16:00:00+00:00,Parks Department,Special Event,Manhattan,"Col. Young Playground: Basketball-02 ,Col. Young Playground: Basketball-03",,,10,32,-73.9355258,40.8193351
3419,430553,Slam Jam Girls Basketball,2018-08-19T10:00:00+00:00,2018-08-19T16:00:00+00:00,Parks Department,Special Event,Manhattan,"Col. Young Playground: Basketball-02 ,Col. Young Playground: Basketball-03",,,10,32,-73.9355258,40.8193351
3420,430553,Slam Jam Girls Basketball,2018-08-25T10:00:00+00:00,2018-08-25T16:00:00+00:00,Parks Department,Special Event,Manhattan,"Col. Young Playground: Basketball-02 ,Col. Young Playground: Basketball-03",,,10,32,-73.9355258,40.8193351
3421,414084,It's Showtime NYC,2018-08-25T12:00:00+00:00,2018-08-25T16:00:00+00:00,Parks Department,Special Event,Manhattan,Battery Park: Castle Clinton Plaza,,,1,1,-74.0168023,40.7034401
3422,414084,It's Showtime NYC,2018-08-31T12:00:00+00:00,2018-08-31T16:00:00+00:00,Parks Department,Special Event,Manhattan,Battery Park: Castle Clinton Plaza,,,1,1,-74.0168023,40.7034401
3423,414097,THE WIZ,2018-08-18T10:00:00+00:00,2018-08-18T16:00:00+00:00,Parks Department,Special Event,Queens,Baisley Pond Park: BBQ Area 4 Zone 03,,,12,113,-73.786025,40.6737751
3424,414133,Riverside Tango,2018-08-31T17:00:00+00:00,2018-08-31T20:00:00+00:00,Parks Department,Special Event,Manhattan,Riverside Park: Soliders & Sailors North Overlook,,,7,24,-73.9790084,40.7919925
3425,414133,Riverside Tango,2018-09-07T17:00:00+00:00,2018-09-07T20:00:00+00:00,Parks Department,Special Event,Manhattan,Riverside Park: Soliders & Sailors North Overlook,,,7,24,-73.9790084,40.7919925
3426,414138,PAC,2018-08-17T11:00:00+00:00,2018-08-17T15:00:00+00:00,Parks Department,Special Event,Brooklyn,Prospect Park: Bandshell South,,,55,78,-73.9766537,40.6633884
3427,414165,The Real Church Community Day,2018-08-25T12:00:00+00:00,2018-08-25T16:00:00+00:00,Parks Department,Special Event,Queens,Cardozo Playground: Cardozo Playground,,,14,101,-73.78654569999999,40.593265
3428,414244,Barbecue,2018-08-18T10:00:00+00:00,2018-08-18T19:00:00+00:00,Parks Department,Special Event,Queens,Cunningham Park: Picnic Yellow 1,,,8,107,-73.7742339,40.7291208
3429,414248,Miscellaneous,2018-08-13T13:30:00+00:00,2018-08-13T17:30:00+00:00,Parks Department,Special Event,Brooklyn,"Marine Park: Gerritsen Complex-Multi Purpose Play Area-01 ,Marine Park: Gerritsen Complex-Asphalt-Softball-01",,,18,63,-73.9348698,40.6055157
3430,414248,Miscellaneous,2018-08-14T13:30:00+00:00,2018-08-14T17:30:00+00:00,Parks Department,Special Event,Brooklyn,"Marine Park: Gerritsen Complex-Multi Purpose Play Area-01 ,Marine Park: Gerritsen Complex-Asphalt-Softball-01",,,18,63,-73.9348698,40.6055157
3431,414248,Miscellaneous,2018-08-15T13:30:00+00:00,2018-08-15T17:30:00+00:00,Parks Department,Special Event,Brooklyn,"Marine Park: Gerritsen Complex-Multi Purpose Play Area-01 ,Marine Park: Gerritsen Complex-Asphalt-Softball-01",,,18,63,-73.9348698,40.6055157
3432,414248,Miscellaneous,2018-08-16T13:30:00+00:00,2018-08-16T17:30:00+00:00,Parks Department,Special Event,Brooklyn,"Marine Park: Gerritsen Complex-Multi Purpose Play Area-01 ,Marine Park: Gerritsen Complex-Asphalt-Softball-01",,,18,63,-73.9348698,40.6055157
3433,414250,Celebration,2018-08-11T08:00:00+00:00,2018-08-11T18:00:00+00:00,Parks Department,Special Event,Brooklyn,Manhattan Beach Park: Picnic Area 04,,,15,61,-73.94259509999999,40.5768226
3434,414254,Hope Initiative Food Distribution,2018-08-11T13:00:00+00:00,2018-08-11T15:00:00+00:00,Parks Department,Special Event,Queens,Wayanda Park (PS 34): Wayanda Park,,,13,105,-73.7386676,40.7108828
3435,414266,East 111th Strret Annual Block Party,2018-08-11T13:00:00+00:00,2018-08-11T20:00:00+00:00,Street Activity Permit Office,Block Party,Manhattan,EAST 111 STREET between 1 AVENUE and 2 AVENUE,Full,Full Street Closure,11,23,-73.93960059999999,40.7934993
3436,414298,Play street,2018-08-13T10:09:00+00:00,2018-08-13T10:09:00+00:00,Street Activity Permit Office,Play Streets,Bronx,JENNINGS STREET between PROSPECT AVENUE and CHISHOLM STREET,Full,Full Street Closure,3,42,-73.8926669,40.832374
3437,414298,Play street,2018-08-14T10:09:00+00:00,2018-08-14T10:09:00+00:00,Street Activity Permit Office,Play Streets,Bronx,JENNINGS STREET between PROSPECT AVENUE and CHISHOLM STREET,Full,Full Street Closure,3,42,-73.8926669,40.832374
3438,414298,Play street,2018-08-15T10:09:00+00:00,2018-08-15T10:09:00+00:00,Street Activity Permit Office,Play Streets,Bronx,JENNINGS STREET between PROSPECT AVENUE and CHISHOLM STREET,Full,Full Street Closure,3,42,-73.8926669,40.832374
3439,414298,Play street,2018-08-16T10:09:00+00:00,2018-08-16T10:09:00+00:00,Street Activity Permit Office,Play Streets,Bronx,JENNINGS STREET between PROSPECT AVENUE and CHISHOLM STREET,Full,Full Street Closure,3,42,-73.8926669,40.832374
3440,414298,Play street,2018-08-17T10:09:00+00:00,2018-08-17T10:09:00+00:00,Street Activity Permit Office,Play Streets,Bronx,JENNINGS STREET between PROSPECT AVENUE and CHISHOLM STREET,Full,Full Street Closure,3,42,-73.8926669,40.832374
3441,414325,Play Street,2018-08-13T08:00:00+00:00,2018-08-13T17:00:00+00:00,Street Activity Permit Office,Play Streets,Bronx,EAST 189 STREET between LORILLARD PLACE and BATHGATE AVENUE,Full,Full Street Closure,6,48,-73.887631,40.8582214
3442,414325,Play Street,2018-08-14T08:00:00+00:00,2018-08-14T17:00:00+00:00,Street Activity Permit Office,Play Streets,Bronx,EAST 189 STREET between LORILLARD PLACE and BATHGATE AVENUE,Full,Full Street Closure,6,48,-73.887631,40.8582214
3443,414325,Play Street,2018-08-15T08:00:00+00:00,2018-08-15T17:00:00+00:00,Street Activity Permit Office,Play Streets,Bronx,EAST 189 STREET between LORILLARD PLACE and BATHGATE AVENUE,Full,Full Street Closure,6,48,-73.887631,40.8582214
3444,414325,Play Street,2018-08-16T08:00:00+00:00,2018-08-16T17:00:00+00:00,Street Activity Permit Office,Play Streets,Bronx,EAST 189 STREET between LORILLARD PLACE and BATHGATE AVENUE,Full,Full Street Closure,6,48,-73.887631,40.8582214
3445,414325,Play Street,2018-08-17T08:00:00+00:00,2018-08-17T17:00:00+00:00,Street Activity Permit Office,Play Streets,Bronx,EAST 189 STREET between LORILLARD PLACE and BATHGATE AVENUE,Full,Full Street Closure,6,48,-73.887631,40.8582214
3446,414387,Picnic,2018-08-11T12:00:00+00:00,2018-08-11T18:30:00+00:00,Parks Department,Special Event,Bronx,Pelham Bay Park and Orchard Beach: South Picnic Area 01,,,28,45,-73.8091736,40.8654997
3447,414428,SNYDER CHURCH BLOCK ASSOCIATION OF EAST 56TH STREET,2018-08-11T10:00:00+00:00,2018-08-11T18:00:00+00:00,Street Activity Permit Office,Block Party,Brooklyn,EAST 56 STREET between CHURCH AVENUE and SNYDER AVENUE,Full,Full Street Closure,17,67,-73.9240864,40.6524036
3448,414442,170th STREET REUNION,2018-08-11T12:00:00+00:00,2018-08-11T21:00:00+00:00,Street Activity Permit Office,Block Party,Bronx,1405 College Avenue between E 170 Street and E 171 STreet,Full,Full Street Closure,4,44,-73.9054742,40.8356096
3449,414481,Watson Basketball Classic,2018-08-11T08:00:00+00:00,2018-08-11T21:00:00+00:00,Parks Department,Special Event,Bronx,"Parque De Los Ninos: Parque De Los Ninos - Playground ,Parque De Los Ninos: Parque De Los Ninos-Basketball-02",,,"09, 9",43,,
3450,414481,Watson Basketball Classic,2018-08-12T08:00:00+00:00,2018-08-12T21:00:00+00:00,Parks Department,Special Event,Bronx,"Parque De Los Ninos: Parque De Los Ninos - Playground ,Parque De Los Ninos: Parque De Los Ninos-Basketball-02",,,"09, 9",43,,
3451,414481,Watson Basketball Classic,2018-08-13T08:00:00+00:00,2018-08-13T21:00:00+00:00,Parks Department,Special Event,Bronx,"Parque De Los Ninos: Parque De Los Ninos - Playground ,Parque De Los Ninos: Parque De Los Ninos-Basketball-02",,,"09, 9",43,,
3452,414481,Watson Basketball Classic,2018-08-17T08:00:00+00:00,2018-08-17T21:00:00+00:00,Parks Department,Special Event,Bronx,"Parque De Los Ninos: Parque De Los Ninos - Playground ,Parque De Los Ninos: Parque De Los Ninos-Basketball-02",,,"09, 9",43,,
3453,414481,Watson Basketball Classic,2018-08-18T08:00:00+00:00,2018-08-18T21:00:00+00:00,Parks Department,Special Event,Bronx,"Parque De Los Ninos: Parque De Los Ninos - Playground ,Parque De Los Ninos: Parque De Los Ninos-Basketball-02",,,"09, 9",43,,
3454,414481,Watson Basketball Classic,2018-08-19T08:00:00+00:00,2018-08-19T21:00:00+00:00,Parks Department,Special Event,Bronx,"Parque De Los Ninos: Parque De Los Ninos - Playground ,Parque De Los Ninos: Parque De Los Ninos-Basketball-02",,,"09, 9",43,,
3455,414481,Watson Basketball Classic,2018-08-20T08:00:00+00:00,2018-08-20T21:00:00+00:00,Parks Department,Special Event,Bronx,"Parque De Los Ninos: Parque De Los Ninos - Playground ,Parque De Los Ninos: Parque De Los Ninos-Basketball-02",,,"09, 9",43,,
3456,414481,Watson Basketball Classic,2018-08-24T08:00:00+00:00,2018-08-24T21:00:00+00:00,Parks Department,Special Event,Bronx,"Parque De Los Ninos: Parque De Los Ninos - Playground ,Parque De Los Ninos: Parque De Los Ninos-Basketball-02",,,"09, 9",43,,
3457,414481,Watson Basketball Classic,2018-08-25T08:00:00+00:00,2018-08-25T21:00:00+00:00,Parks Department,Special Event,Bronx,"Parque De Los Ninos: Parque De Los Ninos - Playground ,Parque De Los Ninos: Parque De Los Ninos-Basketball-02",,,"09, 9",43,,
3458,414481,Watson Basketball Classic,2018-08-26T08:00:00+00:00,2018-08-26T21:00:00+00:00,Parks Department,Special Event,Bronx,"Parque De Los Ninos: Parque De Los Ninos - Playground ,Parque De Los Ninos: Parque De Los Ninos-Basketball-02",,,"09, 9",43,,
3459,414481,Watson Basketball Classic,2018-08-27T08:00:00+00:00,2018-08-27T21:00:00+00:00,Parks Department,Special Event,Bronx,"Parque De Los Ninos: Parque De Los Ninos - Playground ,Parque De Los Ninos: Parque De Los Ninos-Basketball-02",,,"09, 9",43,,
