,event_id,event_name,start_datetime,end_datetime,event_agency,event_type,event_borough,event_location,event_street_side,street_closure_type,community_board,police_precinct
4473,433230,Go Sports Rollerblade Rockaway Skate,2018-08-25T09:00:00+00:00,2018-08-25T10:00:00+00:00,Parks Department,Special Event,Queens,Rockaway Beach and Boardwalk: Beach 90th Street Surfing Beach,,,14,100
4474,433240,Party,2018-09-08T15:00:00+00:00,2018-09-08T20:00:00+00:00,Parks Department,Special Event,Bronx,Van Cortlandt Park: Broadway BBQ Area 1,,,26,50
4475,433278,Beach Flix Movie Night,2018-08-16T20:00:00+00:00,2018-08-16T22:00:00+00:00,Parks Department,Special Event,Queens,Rockaway Beach Boardwalk: Hockey-01,,,14,100
4476,433279,Beach Flix Movie Night,2018-08-23T20:00:00+00:00,2018-08-23T22:00:00+00:00,Parks Department,Special Event,Queens,Rockaway Beach and Boardwalk: Beach 74th Street,,,14,101
4477,433282,Beach Flix Movie night,2018-08-30T20:00:00+00:00,2018-08-30T22:00:00+00:00,Parks Department,Special Event,Queens,Rockaway Beach and Boardwalk: Beach 94th Street,,,14,101
4478,433289,Sunset Park Folklore Night,2018-08-14T19:00:00+00:00,2018-08-14T21:00:00+00:00,Parks Department,Special Event,Brooklyn,Sunset Park: Picnic Area 41st St,,,7,72
4479,433289,Sunset Park Folklore Night,2018-08-15T19:00:00+00:00,2018-08-15T21:00:00+00:00,Parks Department,Special Event,Brooklyn,Sunset Park: Picnic Area 41st St,,,7,72
4480,433289,Sunset Park Folklore Night,2018-08-16T19:00:00+00:00,2018-08-16T21:00:00+00:00,Parks Department,Special Event,Brooklyn,Sunset Park: Picnic Area 41st St,,,7,72
4481,433290,Picnic,2018-08-25T13:00:00+00:00,2018-08-25T19:00:00+00:00,Parks Department,Special Event,Brooklyn,Canarsie Park: Lawn Area Remsen and Seaview,,,18,69
4482,433294,Party,2018-09-08T14:00:00+00:00,2018-09-08T18:00:00+00:00,Parks Department,Special Event,Bronx,Van Cortlandt Park: Shandler Picnic Area 1,,,26,50
4483,433298,Barbecue,2018-09-01T09:00:00+00:00,2018-09-01T20:00:00+00:00,Parks Department,Special Event,Manhattan,Morningside Park: West 110th BBQ Area A,,,9,26
4484,433303,ForeverTamiya,2018-08-25T12:00:00+00:00,2018-08-25T18:00:00+00:00,Parks Department,Special Event,Queens,Westbourne Playground: Westbourne Playground,,,14,101
4485,433308,Bon Voyage and Good Luck,2018-08-26T15:00:00+00:00,2018-08-26T19:00:00+00:00,Parks Department,Special Event,Staten Island,Wolfe's Pond Park: BBQ Area 2,,,3,123
4486,433309,City parks foundation presents the puppet mobile,2018-08-24T11:00:00+00:00,2018-08-24T12:00:00+00:00,Parks Department,Special Event,Brooklyn,South Oxford Park: South Oxford Park,,,2,88
4487,433320,Dia del Voluntario,2018-08-25T09:00:00+00:00,2018-08-25T16:00:00+00:00,Parks Department,Special Event,Queens,Flushing Meadows Corona Park: Meadow Lake East - BBQ area White,,,81,110
4488,433331,42 PRECINCT SAFETY MEETING/ NAZARETH BAPTIST CHURCH,2018-08-25T10:00:00+00:00,2018-08-25T18:00:00+00:00,Street Activity Permit Office,Block Party,Bronx,EAST 165 STREET between 3 AVENUE and WASHINGTON AVENUE,Full,Full Street Closure,3,42
4489,433353,Party,2018-08-19T12:00:00+00:00,2018-08-19T15:00:00+00:00,Parks Department,Special Event,Manhattan,Washington Square Park: East Playground Sitting Area,,,2,6
4490,433355,Party,2018-09-01T14:00:00+00:00,2018-09-01T18:00:00+00:00,Parks Department,Special Event,Manhattan,Murphy's Brother's Playground: Murphy's Brother's Playground,,,6,13
4491,433380,Barbecue,2018-09-02T10:00:00+00:00,2018-09-02T19:00:00+00:00,Parks Department,Special Event,Bronx,Crotona Park: Barbecue / Picnic Area 1,,,3,42
4492,433399,Alberta Avenue Block Party 2018,2018-08-18T14:00:00+00:00,2018-08-18T21:00:00+00:00,Street Activity Permit Office,Block Party,Staten Island,ALBERTA AVENUE between VICTORY BOULEVARD and WILD AVENUE,Full,Full Street Closure,2,121
4493,433402,Movies Under the Stars,2018-08-31T16:00:00+00:00,2018-08-31T23:00:00+00:00,Parks Department,Special Event,Manhattan,"J. Hood Wright Park: J. Hood Wright Park ,J. Hood Wright Park: Center Lawn ,J. Hood Wright Park: Recreation Center Sitting Area",,,12,33
4494,433407,Celebration,2018-08-25T14:00:00+00:00,2018-08-25T16:00:00+00:00,Parks Department,Special Event,Brooklyn,Underwood Park: Picnic Area,,,2,88
4495,433411,Party,2018-08-19T15:00:00+00:00,2018-08-19T20:00:00+00:00,Parks Department,Special Event,Manhattan,Highbridge Park: CPF Lawn,,,12,33
4496,433454,Celebration,2018-09-01T17:00:00+00:00,2018-09-01T19:00:00+00:00,Parks Department,Special Event,Manhattan,Central Park: Mineral Springs,,,64,22
4497,433455,Picnic,2018-08-23T15:00:00+00:00,2018-08-23T17:00:00+00:00,Parks Department,Special Event,Manhattan,Central Park: Heckscher Picnic Area,,,64,22
4498,433457,Picnic,2018-09-02T09:00:00+00:00,2018-09-02T19:00:00+00:00,Parks Department,Special Event,Queens,Cunningham Park: Picnic Blue,,,8,107
4499,433460,Picnic,2018-08-26T11:00:00+00:00,2018-08-26T19:00:00+00:00,Parks Department,Special Event,Brooklyn,Marine Park: Picnic Area- E. 31 St,,,18,63
4500,433483,Brooklyn Synthetic Turf Care,2018-08-17T07:30:00+00:00,2018-08-17T14:30:00+00:00,Parks Department,Construction,Brooklyn,"Bush Terminal Park: Baseball-01 ,Bush Terminal Park: Soccer-02 ,Calvert Vaux Park: Soccer-01 ,Mckinley Park: Softball-01 ,Owl's Head Park: Owl's Head Park ,Dyker Beach Park: Dyker 14th Ave-Soccer-03 ,Callahan-Kelly Playground: Softball-01 ,P.O. Reinaldo Salgado Playground (PS 309): Softball-01 ,Dean Playground: Softball-01 ,Seth Low Playground: Multi Purpose Play Area 02 ,Seth Low Playground: Soccer-01 ,Bill Brown Playground: Softball-01 ,Nostrand Playground (PS 269): Softball-01 ,Sternberg Park",,,"01, 03, 07, 08, 10, 11, 13, 15, 16, 17","60, 61, 62, 67, 68, 72, 73, 78, 81, 90"
4501,433483,Brooklyn Synthetic Turf Care,2018-08-20T07:30:00+00:00,2018-08-20T14:30:00+00:00,Parks Department,Construction,Brooklyn,"Bush Terminal Park: Baseball-01 ,Bush Terminal Park: Soccer-02 ,Calvert Vaux Park: Soccer-01 ,Mckinley Park: Softball-01 ,Owl's Head Park: Owl's Head Park ,Dyker Beach Park: Dyker 14th Ave-Soccer-03 ,Callahan-Kelly Playground: Softball-01 ,P.O. Reinaldo Salgado Playground (PS 309): Softball-01 ,Dean Playground: Softball-01 ,Seth Low Playground: Multi Purpose Play Area 02 ,Seth Low Playground: Soccer-01 ,Bill Brown Playground: Softball-01 ,Nostrand Playground (PS 269): Softball-01 ,Sternberg Park",,,"01, 03, 07, 08, 10, 11, 13, 15, 16, 17","60, 61, 62, 67, 68, 72, 73, 78, 81, 90"
4502,433732,MSBGC Navy Yard Clubhouse 2K,2018-08-14T10:00:00+00:00,2018-08-14T12:00:00+00:00,Police Department,Parade,Brooklyn,"240 NASSAU STREET, NASSAU STREET between NAVY STREET and GOLD STREET, GOLD STREET between NASSAU STREET and CONCORD STREET, NAVY STREET between CONCORD STREET and NASSAU STREET, NASSAU STREET between NAVY STREET and GOLD STREET, GOLD STREET between NASSAU STREET and CONCORD STREET, CONCORD STREET between GOLD STREET and NAVY STREET, NAVY STREET between CONCORD STREET and NASSAU STREET, NASSAU STREET between NAVY STREET and GOLD STREET, 240 NASSAU STREET",Full,Full Street Closure,2,"84, 88"
4503,433483,Brooklyn Synthetic Turf Care,2018-08-27T07:30:00+00:00,2018-08-27T14:30:00+00:00,Parks Department,Construction,Brooklyn,"Bush Terminal Park: Baseball-01 ,Bush Terminal Park: Soccer-02 ,Calvert Vaux Park: Soccer-01 ,Mckinley Park: Softball-01 ,Owl's Head Park: Owl's Head Park ,Dyker Beach Park: Dyker 14th Ave-Soccer-03 ,Callahan-Kelly Playground: Softball-01 ,P.O. Reinaldo Salgado Playground (PS 309): Softball-01 ,Dean Playground: Softball-01 ,Seth Low Playground: Multi Purpose Play Area 02 ,Seth Low Playground: Soccer-01 ,Bill Brown Playground: Softball-01 ,Nostrand Playground (PS 269): Softball-01 ,Sternberg Park",,,"01, 03, 07, 08, 10, 11, 13, 15, 16, 17","60, 61, 62, 67, 68, 72, 73, 78, 81, 90"
4504,433483,Brooklyn Synthetic Turf Care,2018-08-31T07:30:00+00:00,2018-08-31T14:30:00+00:00,Parks Department,Construction,Brooklyn,"Bush Terminal Park: Baseball-01 ,Bush Terminal Park: Soccer-02 ,Calvert Vaux Park: Soccer-01 ,Mckinley Park: Softball-01 ,Owl's Head Park: Owl's Head Park ,Dyker Beach Park: Dyker 14th Ave-Soccer-03 ,Callahan-Kelly Playground: Softball-01 ,P.O. Reinaldo Salgado Playground (PS 309): Softball-01 ,Dean Playground: Softball-01 ,Seth Low Playground: Multi Purpose Play Area 02 ,Seth Low Playground: Soccer-01 ,Bill Brown Playground: Softball-01 ,Nostrand Playground (PS 269): Softball-01 ,Sternberg Park",,,"01, 03, 07, 08, 10, 11, 13, 15, 16, 17","60, 61, 62, 67, 68, 72, 73, 78, 81, 90"
4505,433498,Picnic,2018-08-24T13:00:00+00:00,2018-08-24T18:00:00+00:00,Parks Department,Special Event,Queens,Cunningham Park: Picnic Yellow 1,,,8,107
4506,433508,Thomas 1 Annual BBQ,2018-09-01T14:00:00+00:00,2018-09-01T20:00:00+00:00,Parks Department,Special Event,Staten Island,Franklin D Roosevelt Boardwalk and Beach: BBQ Area 7 Midland,,,95,122
4507,433511,Party,2018-09-01T10:00:00+00:00,2018-09-01T12:00:00+00:00,Parks Department,Special Event,Manhattan,Riverside Park: Lawn-83rd Street-RSP,,,7,20
4508,433517,Celebration,2018-09-07T14:00:00+00:00,2018-09-07T16:00:00+00:00,Parks Department,Special Event,Manhattan,Central Park: Cop Cot,,,64,22
4509,433526,Party,2018-08-26T14:00:00+00:00,2018-08-26T18:00:00+00:00,Parks Department,Special Event,Manhattan,Central Park: Cedar Hill,,,64,22
4510,433535,Party,2018-09-08T15:00:00+00:00,2018-09-08T17:00:00+00:00,Parks Department,Special Event,Manhattan,Central Park: Wild West Playground Lawn,,,64,22
4511,433541,Party,2018-08-26T10:00:00+00:00,2018-08-26T14:00:00+00:00,Parks Department,Special Event,Manhattan,Central Park: Ross Pinetum West,,,64,22
4512,433551,Party,2018-08-26T14:00:00+00:00,2018-08-26T18:00:00+00:00,Parks Department,Special Event,Manhattan,Riverside Park: Lawn-152th Street-RSP,,,9,30
4513,433565,Party,2018-08-25T13:00:00+00:00,2018-08-25T16:00:00+00:00,Parks Department,Special Event,Queens,Kissena Park: 164th and Metcalf Ave,,,7,109
4514,433569,Senator Klein's Summertime Symphonies,2018-08-17T18:00:00+00:00,2018-08-17T20:00:00+00:00,Parks Department,Special Event,Bronx,Pelham Bay Park and Orchard Beach: Passive Lawn West of Middletown Parking,,,28,45
4515,433587,ST.MARYS ORTHODOX CHURCH ANNUAL EVENT PROCESSION,2018-08-18T11:30:00+00:00,2018-08-18T12:00:00+00:00,Police Department,Parade,Staten Island,"PARK AVENUE between VREELAND STREET and BENNETT STREET, PARK AVENUE between VREELAND STREET and ANN STREET, PARK AVENUE between VREELAND STREET and NEW STREET, HEBERTON AVENUE between NEW STREET and BENNETT STREET",Both,Full Street Closure,1,121
4516,433593,Barbecue,2018-09-01T05:00:00+00:00,2018-09-01T20:00:00+00:00,Parks Department,Special Event,Bronx,Van Cortlandt Park: Shandler Picnic Area 1,,,26,50
4517,433621,Party,2018-09-08T10:00:00+00:00,2018-09-08T12:00:00+00:00,Parks Department,Special Event,Manhattan,John Jay Park: Playground,,,8,19
4518,433626,Shape Up NYC: Dance Fitness,2018-08-15T09:00:00+00:00,2018-08-15T10:00:00+00:00,Parks Department,Special Event,Queens,Juniper Valley Park: Juniper Valley Park,,,5,104
4519,433626,Shape Up NYC: Dance Fitness,2018-08-22T09:00:00+00:00,2018-08-22T10:00:00+00:00,Parks Department,Special Event,Queens,Juniper Valley Park: Juniper Valley Park,,,5,104
4520,433626,Shape Up NYC: Dance Fitness,2018-08-29T09:00:00+00:00,2018-08-29T10:00:00+00:00,Parks Department,Special Event,Queens,Juniper Valley Park: Juniper Valley Park,,,5,104
4521,433626,Shape Up NYC: Dance Fitness,2018-09-05T09:00:00+00:00,2018-09-05T10:00:00+00:00,Parks Department,Special Event,Queens,Juniper Valley Park: Juniper Valley Park,,,5,104
4522,433637,Picnic,2018-08-18T09:00:00+00:00,2018-08-18T18:00:00+00:00,Parks Department,Special Event,Queens,Rockaway Beach and Boardwalk: Beach 32nd Street,,,14,101
4523,433654,Miscellaneous,2018-08-19T11:00:00+00:00,2018-08-19T15:00:00+00:00,Parks Department,Special Event,Manhattan,"Central Park: Heckscher Picnic Area ,Central Park: Heckscher Fields-Softball-03",,,64,22
4524,433672,Picnic,2018-09-08T13:00:00+00:00,2018-09-08T17:00:00+00:00,Parks Department,Special Event,Brooklyn,Bush Terminal Park: Picnic Area North,,,7,72
4525,433723,Party,2018-08-25T15:00:00+00:00,2018-08-25T18:00:00+00:00,Parks Department,Special Event,Queens,Juniper Valley Park: Picnic Area 02,,,5,104
4526,433759,Celebration,2018-08-18T07:00:00+00:00,2018-08-18T19:00:00+00:00,Parks Department,Special Event,Bronx,Barretto Park: Barretto Park,,,2,41
4527,433760,Summer Movie Night,2018-08-23T19:00:00+00:00,2018-08-23T22:00:00+00:00,Parks Department,Special Event,Manhattan,"Sherman Creek: Riley - Levin Children's Garden ,Sherman Creek: Former Boat Clubs Site ,Sherman Creek: Sherman Creek",,,12,34
4528,433762,Picnic,2018-08-26T11:00:00+00:00,2018-08-26T15:00:00+00:00,Parks Department,Special Event,Manhattan,Central Park: East 72nd Street Playground Lawns,,,8,19
4529,433764,110th Precinct Youth Softball Clinic,2018-08-14T11:00:00+00:00,2018-08-14T12:00:00+00:00,Parks Department,Special Event,Queens,Flushing Meadows Corona Park: Softball-10,,,81,110
4530,433766,Party,2018-08-25T10:00:00+00:00,2018-08-25T13:00:00+00:00,Parks Department,Special Event,Queens,Francis Lewis Park: Lawn,,,7,109
4531,433780,Permitted Film Event,2018-07-30T06:00:00+00:00,2018-08-29T06:00:00+00:00,"Mayor's Office of Film, Theatre & Broadcasting",Shooting Permit,Queens,"Kaufman Astoria Studios: 34-12 36th Street , 37 STREET between 35 AVENUE and 34 AVENUE",,,1,114
4532,433783,Party,2018-09-09T15:00:00+00:00,2018-09-09T17:00:00+00:00,Parks Department,Special Event,Manhattan,Central Park: Adventure Playground Lawn,,,64,22
4533,433784,Party,2018-08-19T13:00:00+00:00,2018-08-19T19:00:00+00:00,Parks Department,Special Event,Manhattan,Morningside Park: West 116th Picnic Area,,,9,26
4534,433797,Party,2018-08-19T10:00:00+00:00,2018-08-19T18:00:00+00:00,Parks Department,Special Event,Queens,Cunningham Park: Picnic Yellow 2,,,8,107
4535,433801,Party,2018-08-25T13:00:00+00:00,2018-08-25T17:00:00+00:00,Parks Department,Special Event,Manhattan,Central Park: Diana Ross Playground Lawn,,,64,22
4536,433805,Picnic,2018-08-23T17:00:00+00:00,2018-08-23T19:00:00+00:00,Parks Department,Special Event,Manhattan,"Central Park: Cherry Hill ,Central Park: Wagner Cove",,,64,22
4537,433809,Queensboro Dance Festival Diversity Day,2018-09-08T13:00:00+00:00,2018-09-08T16:30:00+00:00,Street Activity Permit Office,Plaza Event,Queens,Diversity Plaza: Diversity Plaza 37 Road between Broadway and 74 Street,Full,Pedestrian Plaza,3,115
4538,433811,Reach Out,2018-08-18T17:00:00+00:00,2018-08-18T19:00:00+00:00,Parks Department,Special Event,Queens,Breininger Park: Breininger Park,,,13,105
4539,433843,Celebration,2018-08-18T12:00:00+00:00,2018-08-18T19:00:00+00:00,Parks Department,Special Event,Bronx,Claremont Park: Claremont Park,,,4,44
4540,433856,Picnic,2018-08-24T12:00:00+00:00,2018-08-24T14:00:00+00:00,Parks Department,Special Event,Manhattan,Central Park: Heckscher Playground Lawns,,,64,22
4541,433894,Permitted Film Event,2018-08-13T06:00:00+00:00,2018-09-12T23:59:00+00:00,"Mayor's Office of Film, Theatre & Broadcasting",Theater Load in and Load Outs,Manhattan,Booth Theatre: 222 West 45th Street,,,5,14
4542,433909,Food Truck,2018-08-14T10:00:00+00:00,2018-08-14T20:00:00+00:00,Street Activity Permit Office,Street Event,Manhattan,FREDERICK DOUGLASS BOULEVARD between WEST 122 STREET and WEST 123 STREET,East,Sidewalk and Curb Lane Closure,10,28
4543,433920,APEC Birding Kids,2018-08-18T14:00:00+00:00,2018-08-18T15:00:00+00:00,Parks Department,Special Event,Manhattan,Fort Tryon Park: Fort Tryon Park,,,12,34
4544,433922,Party,2018-09-08T10:00:00+00:00,2018-09-08T13:00:00+00:00,Parks Department,Special Event,Manhattan,Central Park: East 72nd Street Playground Lawns,,,8,19
4545,433931,Salsa,2018-08-16T21:00:00+00:00,2018-08-16T21:00:00+00:00,Street Activity Permit Office,Plaza Partner Event,Brooklyn,Willoughby Plaza: Willoughby Plaza Willoughby Street between Adams Street and Pearl Street,Full,Pedestrian Plaza,2,84
4546,433931,Salsa,2018-08-23T21:00:00+00:00,2018-08-23T21:00:00+00:00,Street Activity Permit Office,Plaza Partner Event,Brooklyn,Willoughby Plaza: Willoughby Plaza Willoughby Street between Adams Street and Pearl Street,Full,Pedestrian Plaza,2,84
4547,433931,Salsa,2018-08-30T21:00:00+00:00,2018-08-30T21:00:00+00:00,Street Activity Permit Office,Plaza Partner Event,Brooklyn,Willoughby Plaza: Willoughby Plaza Willoughby Street between Adams Street and Pearl Street,Full,Pedestrian Plaza,2,84
4548,433931,Salsa,2018-09-06T21:00:00+00:00,2018-09-06T21:00:00+00:00,Street Activity Permit Office,Plaza Partner Event,Brooklyn,Willoughby Plaza: Willoughby Plaza Willoughby Street between Adams Street and Pearl Street,Full,Pedestrian Plaza,2,84
4549,433938,Celebration,2018-09-05T11:00:00+00:00,2018-09-05T13:00:00+00:00,Parks Department,Special Event,Brooklyn,John Paul Jones Park (Cannonball Park): Gazebo Area,,,10,68
4550,434000,Celebration,2018-08-25T14:00:00+00:00,2018-08-25T17:00:00+00:00,Parks Department,Special Event,Brooklyn,Shore Road Park: 79 St Playground,,,10,68
4551,434002,Party,2018-08-26T13:00:00+00:00,2018-08-26T19:00:00+00:00,Parks Department,Special Event,Queens,Bowne Park: Lawn,,,7,109
4552,434006,Party,2018-08-19T12:00:00+00:00,2018-08-19T17:00:00+00:00,Parks Department,Special Event,Queens,Juniper Valley Park: Picnic Area 02,,,5,104
4553,434008,Barbecue,2018-09-01T10:00:00+00:00,2018-09-01T16:00:00+00:00,Parks Department,Special Event,Queens,Flushing Meadows Corona Park: Meadow Lake East - BBQ area White,,,81,110
4554,434009,ATT,2018-08-11T11:00:00+00:00,2018-08-11T19:00:00+00:00,Street Activity Permit Office,Street Event,Brooklyn,"86 STREET between 21 AVENUE and BAY PARKWAY, 86 STREET between 4 AVENUE and 5 AVENUE",North,Sidewalk and Curb Lane Closure,"10, 11","62, 68"
4555,434024,Celebration,2018-08-18T11:00:00+00:00,2018-08-18T18:00:00+00:00,Parks Department,Special Event,Brooklyn,McCarren Park: BBQ Area West,,,1,94
4556,434036,Picnic,2018-08-19T10:00:00+00:00,2018-08-19T18:30:00+00:00,Parks Department,Special Event,Bronx,Pelham Bay Park and Orchard Beach: South Picnic Area 01,,,28,45
4557,434037,Rccg-Jesus house SI Picnic,2018-08-19T12:00:00+00:00,2018-08-19T20:00:00+00:00,Parks Department,Special Event,Staten Island,Franklin D Roosevelt Boardwalk and Beach: BBQ Area 5 Midland,,,95,122
4558,434041,Party,2018-08-25T12:00:00+00:00,2018-08-25T17:00:00+00:00,Parks Department,Special Event,Queens,Flushing Meadows Corona Park: Fountain of the Planets,,,81,110
4559,434046,Party,2018-08-25T13:00:00+00:00,2018-08-25T17:00:00+00:00,Parks Department,Special Event,Manhattan,John Jay Park: Playground,,,8,19
4560,434048,1st Birthday,2018-08-18T16:00:00+00:00,2018-08-18T19:00:00+00:00,Parks Department,Special Event,Queens,Flushing Meadows Corona Park: Ederle Terrace - BBQ area Purple,,,81,110
